image_a,image_b,hamming_distance
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Normal_Skin_563-resized.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\healthy_skin\roboflow__lumpy-skin-disease-detection__Normal_Skin_563_png.rf.8d73047dcd2eeb88fd93c3d32aeceac3.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Normal_Skin_564-resized.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\healthy_skin\roboflow__lumpy-skin-disease-detection__Normal_Skin_564_png.rf.3ac2ec4c28997293dc713aa1748388a3.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Normal_Skin_565-resized.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\healthy_skin\roboflow__lumpy-skin-disease-detection__Normal_Skin_565_png.rf.3b8b8e8fb4cb88064416060b79b3d65f.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Normal_Skin_565-resized.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\healthy_skin\roboflow__lumpy-skin-disease-detection__Normal_Skin_712_png.rf.7a28f45cd65b286caa55b889ea7ca76e.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Normal_Skin_566-resized.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\healthy_skin\roboflow__lumpy-skin-disease-detection__Normal_Skin_566_png.rf.0405664e7ed52615120daf9c6e6d3d4a.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Normal_Skin_567-resized.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\healthy_skin\roboflow__lumpy-skin-disease-detection__Normal_Skin_567_png.rf.9629c1ca37a73cb10d4a240f6157a0f8.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Normal_Skin_568-resized.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\healthy_skin\roboflow__lumpy-skin-disease-detection__Normal_Skin_568_png.rf.42e38b2f8b87fc7355de34c6d18f2fc0.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Normal_Skin_569-resized.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\healthy_skin\roboflow__lumpy-skin-disease-detection__Normal_Skin_569_png.rf.9320fcd978e3ba0f3a15f39f2759d5ff.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Normal_Skin_57-resized.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\healthy_skin\roboflow__lumpy-skin-disease-detection__Normal_Skin_473_png.rf.cf5cbc0fbbb83725b67dfea55abe7d49.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Normal_Skin_57-resized.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\healthy_skin\roboflow__lumpy-skin-disease-detection__Normal_Skin_57_png.rf.1cf14e058dc6dcc297f5810cb07e51e1.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Normal_Skin_570-resized.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\healthy_skin\roboflow__lumpy-skin-disease-detection__Normal_Skin_570_png.rf.9bc6d5d90840f66760b85422700716c4.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Normal_Skin_571-resized.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\healthy_skin\roboflow__lumpy-skin-disease-detection__Normal_Skin_571_png.rf.e96162b82a0284ec35abde7404e5440d.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Normal_Skin_58-resized.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\healthy_skin\roboflow__lumpy-skin-disease-detection__Normal_Skin_58_png.rf.51324719dfea128b2e792b048580c600.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Normal_Skin_586-resized.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\healthy_skin\roboflow__lumpy-skin-disease-detection__Normal_Skin_586_png.rf.f9e574041a0c4e66ef75f2ea57d3e3a7.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Normal_Skin_587-resized.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\healthy_skin\roboflow__lumpy-skin-disease-detection__Normal_Skin_587_png.rf.5cf8e9ced2bef97ec1bc2fd07761699f.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Normal_Skin_588-resized.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\healthy_skin\roboflow__lumpy-skin-disease-detection__Normal_Skin_588_png.rf.9cf5f641d68ab003b734911649801bac.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Normal_Skin_588-resized.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\kaggle__devang03mgr__cattle-diseases-datasets__img1299(1).jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Normal_Skin_588-resized.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_306_png.rf.916137ce9132a58d654973f60bc78d15.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Normal_Skin_589-resized.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\healthy_skin\roboflow__lumpy-skin-disease-detection__Normal_Skin_589_png.rf.923cfc30c569b0a88f6df885f162a83c.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Normal_Skin_590-resized.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\healthy_skin\roboflow__lumpy-skin-disease-detection__Normal_Skin_590_png.rf.a41acc1ffefa0511a10eb5a120596d70.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Normal_Skin_590-resized.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\healthy_skin\roboflow__lumpy-skin-disease-detection__Normal_Skin_66_png.rf.050cf6ff5858cd2d6ea427c6821e3828.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Normal_Skin_591-resized.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\healthy_skin\roboflow__lumpy-skin-disease-detection__Normal_Skin_591_png.rf.942a059fc0fabd6dfe8ac1f0de7ad666.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Normal_Skin_592-resized.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\healthy_skin\roboflow__lumpy-skin-disease-detection__Normal_Skin_592_png.rf.322b72b6450a5b967ed190aba0d47bed.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Normal_Skin_593-resized.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\healthy_skin\roboflow__lumpy-skin-disease-detection__Normal_Skin_593_png.rf.4cc0ad38695ce15b61d045fa50ad65d9.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Normal_Skin_594-resized.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\healthy_skin\roboflow__lumpy-skin-disease-detection__Normal_Skin_594_png.rf.fb4a92676abf33088c4e872ce7d7a821.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Normal_Skin_595-resized.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\healthy_skin\roboflow__lumpy-skin-disease-detection__Normal_Skin_595_png.rf.ee9a94c5b01a658edc1c9c2fa945e57c.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Normal_Skin_596-resized.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\healthy_skin\roboflow__lumpy-skin-disease-detection__Normal_Skin_596_png.rf.fee6b388805be9c4cdc424a3a18b5bf0.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Normal_Skin_79_png.rf.070d631629f8dc44e961a892de631a48.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\healthy_skin\roboflow__lumpy-skin-disease-detection__Normal_Skin_176_png.rf.165514298031db0e401b077c93e33365.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Normal_Skin_79_png.rf.070d631629f8dc44e961a892de631a48.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\healthy_skin\roboflow__lumpy-skin-disease-detection__Normal_Skin_79_png.rf.acea12f7f635ba06d38db9dd836cf3cb.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__RedDanecattle36.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\healthy_skin\roboflow__lumpy-skin-disease-detection__Normal_Skin_233_png.rf.da8ff26ba6f378c735b78f8865ddd822.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__RedDanecattle47.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__images-11-_jpg.rf.6d68aad5f31261199a1c1abc85f82592.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__RedDanecattle47.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\healthy_skin\roboflow__lumpy-skin-disease-detection__Normal_Skin_28_png.rf.446c73097571dafb0930ccce55c5e447.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__RedDanecattle57.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\healthy_skin\roboflow__lumpy-skin-disease-detection__Normal_Skin_148_png.rf.92670215377d5d86be49470d9586e5d7.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__RedDanecattle57.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\healthy_skin\roboflow__lumpy-skin-disease-detection__Normal_Skin_577_png.rf.54936d621f42e9a33a2fa729f977f2a4.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__79_jpg.rf.4a61081bd45003e7e64321358d4d0f6c.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\kaggle__devang03mgr__cattle-diseases-datasets__4_jpg.rf.d8f766d27af400b32662a91211830adc.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__79_jpg.rf.4a61081bd45003e7e64321358d4d0f6c.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__4_jpg.rf.ee7a8c6a175e9a6da949e9ebbbc8e853.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__79_jpg.rf.4a61081bd45003e7e64321358d4d0f6c.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_37_png.rf.285dc390f46bd8595beeec51d2756d73.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__79_jpg.rf.4a61081bd45003e7e64321358d4d0f6c.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_58_png.rf.730808bd83436ecaeac03610dc74299a.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle0_c_jpg.rf.5236b81f362b747357f9c5b5f558ed43.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle0_c_jpg.rf.6d4b361f3b09139ce0fdee07ab83ad0f.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle102_jpg.rf.3770315d7f24319b3c8878d78324cccd.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle102_jpg.rf.bb15c99ddf6154d93941405dfc0d78c7.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle105_jpg.rf.00ca613caadd8877f6dcee4fe271c6c8.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle105_jpg.rf.8599e1dfbe88723f75f90a3894364654.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle111_jpg.rf.1763bc71302f93a3ec03da466d0d256d.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle111_jpg.rf.30a369b9073c7d30834007a862d3eb8b.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle118_c_jpg.rf.2fb32a0f4731679f1ccabd901e1e7421.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle118_jpg.rf.8798896064231b809da60720cd691a6e.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle121_c_jpg.rf.0df3b3f5088661a702b33269cdf6ff6e.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle121_jpg.rf.9ae620d3842d82a98b9459b4762f2c2b.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle124_jpg.rf.5b33d92d13191d176eb41c6e7ae2022b.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle124_jpg.rf.65c1f6bf5f3107e6688899007e984a23.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle133_c_jpg.rf.5336b7d87e3bbeb12ace9db98b8b730a.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle133_jpg.rf.e873e0a07eb55afc1b64420a6099726a.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle133_c_jpg.rf.8a128315fe072d7b499f9c38194a8a8a.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle133_jpg.rf.e873e0a07eb55afc1b64420a6099726a.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle135_c_jpg.rf.020b77df011a52c784d9c20a891c43ec.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle135_c_jpg.rf.977ba5832f29145e44c7978d0c8e094b.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle146_c_jpg.rf.082ce0227a1f5f2f86039644cad0a6ee.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle146_c_jpg.rf.42dbeb87e6fffe88015f86cc740b07de.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle146_c_jpg.rf.5677def7326272e864015045a6978711.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle146_c_jpg.rf.df4f7c30e7cfbe2d8b8b88a69b52af38.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle26_jpg.rf.895303e3cd4aea627a5c2902e8ee12e2.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle26_jpg.rf.cbebd7b40a233e420108de01e0bfc62f.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle26_jpg.rf.895303e3cd4aea627a5c2902e8ee12e2.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle70_jpg.rf.67bb394f0e5d89f69fce76a76c9ff1ed.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle26_jpg.rf.cbebd7b40a233e420108de01e0bfc62f.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle70_jpg.rf.67bb394f0e5d89f69fce76a76c9ff1ed.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle27_c_jpg.rf.6682d5d9bd1fd36cc7694031165d67e8.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle27_c_jpg.rf.efa0ac7f5127667080aacae9dfc9d5eb.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle30_jpg.rf.3abd0561323ebafe6b0046bff7c36d79.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle30_jpg.rf.4c956711afd50b465612330982d88f6d.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle35_jpg.rf.12d37d8566b757fe5dff6e3a1cc901d3.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle35_jpg.rf.2948fa6bfeefefdd54d18d114e422a23.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle38_c_jpg.rf.b20af2021132ac33379da017773b305b.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle38_c_jpg.rf.c320f86b252e4d15b1458d53d2b227eb.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle3_jpg.rf.8ab6009a1798b56c9506c93e820db361.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle3_jpg.rf.984ef8f7d331098dbd761fc65f5c7a8b.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle42_c_jpg.rf.c7eba96da816b87d48529647dd12524c.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle42_c_jpg.rf.e70df7cdd2884f595773db8fa58be38c.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle42_c_jpg.rf.c7eba96da816b87d48529647dd12524c.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle42_jpg.rf.355ba3db4374637e15b187d529730a6a.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle42_c_jpg.rf.e70df7cdd2884f595773db8fa58be38c.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle42_jpg.rf.355ba3db4374637e15b187d529730a6a.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle46_c_jpg.rf.0899aa2f2870a7ab2960dce1fb29e024.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle46_c_jpg.rf.dbfe40d9c7216a2f6f2a01663bef249c.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle46_c_jpg.rf.0899aa2f2870a7ab2960dce1fb29e024.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle46_jpg.rf.c88b574144bfe00691b4040a4bb7b866.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle46_c_jpg.rf.2e2f5abdcf5fb1c18908615a229988de.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\roboflow__cattle-diseases__Ayrshirecattle46_jpg.rf.24ff2a478f9491f386f976334c537e55.jpg,4
